app_id,source,violation_type,collected_type,expected_apple_types,declared_types,data_not_collected,policy_action,manifest_violation_subtype,manifest_data_types_declared,manifest_data_types_actual,missing_data_types,manifest_tracking_declared,manifest_tracking_actual,tracking_domains_found,manifest_domains_declared,manifest_domains_actual,missing_domains,manifest_tracking_domains_declared
1229460906,policy,neglect_disclosure,device_id,,,,,,,,,,,,,,,
1229460906,policy,neglect_disclosure,sdk_version,,,,,,,,,,,,,,,
1229460906,policy,neglect_disclosure,system ver,software,,,,,,,,,,,,,,
1264730676,label,neglect_disclosure,vr movement,sensor,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,geo location,"sensor, contact, billing, Precise Location",Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,ip addr,"identifier, network",Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,billing,"account, Payment Info",Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,face,body measure,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,gameplay,Gameplay Content,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,browser type,software,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,account,pii,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,usage time,usage info,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,phone num,"identifier, contact, billing, Phone Number",Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,user id,"identifier, account, pii, User ID",Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,identifier,pii,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,education,account,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,app ver,software,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,employment,account,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,body measure,biometric,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,usage info,pii,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,session,usage info,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,type,hardware,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,language,"account, software",Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,browsing,Browsing History,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,system ver,software,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,password,account,Crash Data,False,,,,,,,,,,,,
1264730676,label,neglect_disclosure,screen,hardware,Crash Data,False,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,vr movement,sensor,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,phone,,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,billing,"account, Payment Info",,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,face,body measure,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,ip_address,,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,gameplay,Gameplay Content,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,browser type,software,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,account,pii,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,phone num,"identifier, contact, billing, Phone Number",,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,user id,"identifier, account, pii, User ID",,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,identifier,pii,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,app_version,,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,zip_code,,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,platform,,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,education,account,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,employment,account,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,body measure,biometric,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,device_id,,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,browsing,Browsing History,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,password,account,,,,,,,,,,,,,,
1264730676,policy,neglect_disclosure,screen,hardware,,,,,,,,,,,,,,
1271546805,label,neglect_disclosure,geo location,"sensor, contact, billing, Precise Location",Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,ip addr,"identifier, network",Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,face,body measure,Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,gameplay,Gameplay Content,Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,browser type,software,Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,name,pii,Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,account,pii,Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,usage time,usage info,Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,phone num,"identifier, contact, billing, Phone Number",Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,user id,"identifier, account, pii, User ID",Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,identifier,pii,Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,app ver,software,Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,person name,"account, Name",Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,body measure,biometric,Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,usage info,pii,Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,session,usage info,Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,biographical,account,Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,language,"account, software",Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,browsing,Browsing History,Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,system ver,software,Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,password,account,Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,screen,hardware,Product Interaction,False,,,,,,,,,,,,
1271546805,label,neglect_disclosure,ethnic,account,Product Interaction,False,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,geo location,"sensor, contact, billing, Precise Location",,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,ip addr,"identifier, network",,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,face,body measure,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,gameplay,Gameplay Content,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,browser type,software,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,name,pii,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,account,pii,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,usage time,usage info,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,phone num,"identifier, contact, billing, Phone Number",,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,user id,"identifier, account, pii, User ID",,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,identifier,pii,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,app_version,,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,platform,,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,app ver,software,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,person name,"account, Name",,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,body measure,biometric,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,device_id,,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,usage info,pii,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,session,usage info,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,biographical,account,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,browsing,Browsing History,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,system ver,software,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,password,account,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,screen,hardware,,,,,,,,,,,,,,
1271546805,policy,neglect_disclosure,ethnic,account,,,,,,,,,,,,,,
1280845473,label,neglect_disclosure,geo location,"sensor, contact, billing, Precise Location","Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,manufacturer,hardware,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,model,hardware,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,billing,"account, Payment Info","Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,face,body measure,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,gameplay,Gameplay Content,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,browser type,software,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,build,software,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,name,pii,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,account,pii,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,usage time,usage info,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,phone num,"identifier, contact, billing, Phone Number","Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,password,account,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,identifier,pii,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,ad id,"identifier, device info, Advertising Data","Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,height,body measure,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,app ver,software,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,body measure,biometric,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,network,device info,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,session,usage info,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,usage info,pii,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,type,hardware,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,language,"account, software","Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,email addr,"identifier, contact, billing, Email Address","Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1280845473,label,neglect_disclosure,system ver,software,"Product Interaction, Coarse Location, User ID",False,,,,,,,,,,,,
1286558019,label,neglect_disclosure,geo location,"sensor, contact, billing, Precise Location","Product Interaction, Crash Data, Coarse Location, Performance Data, Purchase History",False,,,,,,,,,,,,
1286558019,label,neglect_disclosure,manufacturer,hardware,"Product Interaction, Crash Data, Coarse Location, Performance Data, Purchase History",False,,,,,,,,,,,,
1286558019,label,neglect_disclosure,model,hardware,"Product Interaction, Crash Data, Coarse Location, Performance Data, Purchase History",False,,,,,,,,,,,,
1286558019,label,neglect_disclosure,face,body measure,"Product Interaction, Crash Data, Coarse Location, Performance Data, Purchase History",False,,,,,,,,,,,,
1286558019,label,neglect_disclosure,gameplay,Gameplay Content,"Product Interaction, Crash Data, Coarse Location, Performance Data, Purchase History",False,,,,,,,,,,,,
1286558019,label,neglect_disclosure,account,pii,"Product Interaction, Crash Data, Coarse Location, Performance Data, Purchase History",False,,,,,,,,,,,,
1286558019,label,neglect_disclosure,usage time,usage info,"Product Interaction, Crash Data, Coarse Location, Performance Data, Purchase History",False,,,,,,,,,,,,
1286558019,label,neglect_disclosure,phone num,"identifier, contact, billing, Phone Number","Product Interaction, Crash Data, Coarse Location, Performance Data, Purchase History",False,,,,,,,,,,,,
1286558019,label,neglect_disclosure,user id,"identifier, account, pii, User ID","Product Interaction, Crash Data, Coarse Location, Performance Data, Purchase History",False,,,,,,,,,,,,
